pitId,pitcher_team_name_short,pitcher_name,Throws,IP,PA,Count,qualified,FB Velo,K%,BB%,Swing%,Z-Swing%,Chase%,Contact%,Z-Con%,O-Con%,Whiff%,SwStr%,CSW%,Ball%,Strike%,F-Str%,PAR%,PLUS%,Behind%,Zone%,Glove%,Arm%,High%,Low%,MM%,Sec%,BIP,Pull AIR%,HR%,HR/FB,Usage,Avg Velo,Max Velo,YpERA Grade,null,GB%,FB%,LD%,IFFB%,OFFB%,AIR%,Pull%,Cent%,Oppo%,FB Velo_pctl,K%_pctl,BB%_pctl,Swing%_pctl,Z-Swing%_pctl,Chase%_pctl,Contact%_pctl,Z-Con%_pctl,O-Con%_pctl,Whiff%_pctl,SwStr%_pctl,CSW%_pctl,Ball%_pctl,Strike%_pctl,F-Str%_pctl,PAR%_pctl,PLUS%_pctl,Behind%_pctl,Zone%_pctl,Glove%_pctl,Arm%_pctl,High%_pctl,Low%_pctl,MM%_pctl,Sec%_pctl,BIP_pctl,GB%_pctl,FB%_pctl,LD%_pctl,IFFB%_pctl,OFFB%_pctl,AIR%_pctl,Pull%_pctl,Cent%_pctl,Oppo%_pctl,Pull AIR%_pctl,HR%_pctl,HR/FB_pctl,Usage_pctl,Avg Velo_pctl,Max Velo_pctl,YpERA Grade_pctl
1700011,SoftBank,Moinelo Livan,L,160.3333333,638,2546,True,92.8,0.2413793103,0.07210031348,0.4836935167,0.6468344775,0.3101214575,0.7229894395,0.8242924528,0.498694517,0.2770105605,0.1339882122,0.3115913556,0.3324165029,0.6675834971,0.5860979463,0.2005208333,0.6223968566,0.1166535742,0.5151277014,0.5373134328,0.4626865672,0.4073055774,0.5926944226,0.06127258445,0.5383104126,425,0.1558139535,0.01724137931,0.06145251397,1,87.56230629,95.7,,0,0.4752941176,0.4211764706,0.1035294118,0.07764705882,0.3435294118,0.5247058824,0.3741176471,0.4164705882,0.2094117647,0.7832369942,0.8554913295,0.4826589595,0.7861271676,0.4104046243,0.8786127168,0.8699421965,0.8670520231,0.774566474,0.8699421965,0.9075144509,0.8843930636,0.7427745665,0.7427745665,0.3988439306,0.8179190751,0.8815028902,0.4306358382,0.4768786127,0.3901734104,0.612716763,0.5260115607,0.4768786127,0.3959537572,0.08092485549,0.06358381503,0.5028901734,0.5462427746,0.3265895954,0.3612716763,0.4450867052,0.5028901734,0.2832369942,0.612716763,0.6156069364,0.3497109827,0.3843930636,0.3352601156,0.5014450867,0.3815028902,0.2557803468,
1800052,Lotte,Ojima Kazuya,L,160.0,675,2558,True,90.6,0.1955555556,0.05333333333,0.4573885848,0.6228615863,0.2900943396,0.7811965812,0.897627965,0.5284552846,0.2188034188,0.1000781861,0.2845973417,0.3510555121,0.6489444879,0.6281481481,0.1883024251,0.5828772478,0.1219702893,0.5027365129,0.5797498045,0.4202501955,0.3463643471,0.6536356529,0.0516028147,0.4698983581,496,0.122983871,0.02222222222,0.07614213198,1,86.05463562,93.8,,0,0.5120967742,0.3971774194,0.09072580645,0.09879032258,0.2983870968,0.4879032258,0.3326612903,0.4274193548,0.2399193548,0.411849711,0.5751445087,0.7066473988,0.5173410405,0.6213872832,0.7312138728,0.6213872832,0.3005780347,0.676300578,0.6213872832,0.5780346821,0.5867052023,0.5057803468,0.5057803468,0.6589595376,0.725433526,0.4537572254,0.387283237,0.3497109827,0.1849710983,0.8179190751,0.8179190751,0.1849710983,0.6560693642,0.225433526,0.02023121387,0.6734104046,0.6849710983,0.4913294798,0.5433526012,0.7196531792,0.6734104046,0.5751445087,0.5260115607,0.3612716763,0.6213872832,0.2413294798,0.225433526,0.5014450867,0.5867052023,0.5202312139,
1200041,Yomiuri,Sugano Tomoyuki,R,155.0,608,2331,True,91.9,0.1825657895,0.02631578947,0.4538824539,0.6085552865,0.2783882784,0.7920604915,0.900530504,0.5230263158,0.2079395085,0.09438009438,0.2968682969,0.3359073359,0.6640926641,0.6392092257,0.1599423631,0.601029601,0.08966108966,0.5315315315,0.5508365508,0.4491634492,0.3208923209,0.6791076791,0.06006006006,0.4495924496,470,0.1197478992,0.009868421053,0.03351955307,1,86.72972973,95.1,,0,0.5234042553,0.3808510638,0.09574468085,0.08085106383,0.3,0.4765957447,0.3510638298,0.4127659574,0.2361702128,0.6531791908,0.4913294798,0.9190751445,0.4566473988,0.7283236994,0.661849711,0.5231213873,0.2630057803,0.7052023121,0.5231213873,0.5289017341,0.7630057803,0.6791907514,0.6791907514,0.7456647399,0.5115606936,0.6820809249,0.8583815029,0.6560693642,0.323699422,0.6791907514,0.901734104,0.1011560694,0.4479768786,0.274566474,0.04046242775,0.7427745665,0.7543352601,0.4075144509,0.3786127168,0.7066473988,0.7427745665,0.4161849711,0.6271676301,0.3988439306,0.6502890173,0.6040462428,0.6098265896,0.5014450867,0.4913294798,0.3352601156,
1300057,Hiroshima,Ohsera Daichi,R,152.6666667,626,2480,True,89.7,0.1565495208,0.07348242812,0.4568548387,0.6354009077,0.2530224525,0.8296557811,0.9011904762,0.6245733788,0.1703442189,0.07782258065,0.2677419355,0.3459677419,0.6540322581,0.6254019293,0.128342246,0.6,0.1125,0.5330645161,0.5149193548,0.4850806452,0.3983870968,0.6016129032,0.04838709677,0.2616935484,469,0.133611691,0.007987220447,0.02262443439,1,85.07299559,93.2,,0,0.460554371,0.4712153518,0.06823027719,0.09168443497,0.3795309168,0.539445629,0.3390191898,0.4328358209,0.2281449893,0.2933526012,0.3670520231,0.4682080925,0.5028901734,0.5,0.4421965318,0.2312138728,0.2543352601,0.3294797688,0.2312138728,0.2630057803,0.3843930636,0.5924855491,0.5924855491,0.6416184971,0.2456647399,0.6661849711,0.4797687861,0.6791907514,0.5115606936,0.4913294798,0.5722543353,0.4306358382,0.75,0.8265895954,0.04335260116,0.4161849711,0.3179190751,0.7543352601,0.4971098266,0.2398843931,0.4161849711,0.5144508671,0.4841040462,0.4479768786,0.5144508671,0.6589595376,0.7023121387,0.5014450867,0.7023121387,0.6026011561,
2000055,Hanshin,Murakami Shoki,R,150.3333333,636,2456,True,91.0,0.2044025157,0.04874213836,0.483713355,0.6497659906,0.3023850085,0.8122895623,0.9015606242,0.6028169014,0.1877104377,0.0907980456,0.2654723127,0.332247557,0.667752443,0.6261829653,0.1668839635,0.6034201954,0.08591205212,0.5219869707,0.4877850163,0.5122149837,0.4181596091,0.5818403909,0.04478827362,0.2780944625,464,0.1239316239,0.01100628931,0.03301886792,1,85.66435101,95.1,,0,0.4568965517,0.4568965517,0.08620689655,0.1357758621,0.3211206897,0.5431034483,0.3448275862,0.411637931,0.2435344828,0.4884393064,0.6560693642,0.7630057803,0.789017341,0.3930635838,0.8294797688,0.3641618497,0.2456647399,0.3786127168,0.3641618497,0.4797687861,0.3641618497,0.7456647399,0.7456647399,0.6473988439,0.5924855491,0.725433526,0.8901734104,0.5578034682,0.6849710983,0.3179190751,0.4710982659,0.5317919075,0.8208092486,0.8063583815,0.04624277457,0.4046242775,0.3728323699,0.5274566474,0.8323699422,0.5867052023,0.4046242775,0.4494219653,0.6445086705,0.338150289,0.612716763,0.5722543353,0.6213872832,0.5014450867,0.6358381503,0.3352601156,
1900052,Hiroshima,Morishita Masato,R,149.0,610,2315,True,91.1,0.1606557377,0.04262295082,0.4794816415,0.6427469136,0.2718351325,0.8153153153,0.8835534214,0.6101083032,0.1846846847,0.08855291577,0.2833693305,0.317062635,0.682937365,0.6387520525,0.1384180791,0.6198704104,0.09935205184,0.5598272138,0.5019438445,0.4980561555,0.486825054,0.513174946,0.06306695464,0.3110151188,461,0.1317991632,0.009836065574,0.0310880829,1,85.65658314,95.1,,0,0.5140997831,0.4186550976,0.06724511931,0.08242950108,0.3362255965,0.4859002169,0.31670282,0.4446854664,0.2386117137,0.5158959538,0.3959537572,0.8208092486,0.7398843931,0.4421965318,0.5953757225,0.3265895954,0.4739884393,0.3670520231,0.3265895954,0.4450867052,0.5693641618,0.8757225434,0.8757225434,0.7398843931,0.3150289017,0.8612716763,0.725433526,0.8930635838,0.5924855491,0.4104046243,0.1676300578,0.8352601156,0.3670520231,0.7369942197,0.05202312139,0.6820809249,0.5578034682,0.7601156069,0.3930635838,0.5057803468,0.6820809249,0.6589595376,0.4046242775,0.3699421965,0.5433526012,0.6069364162,0.6416184971,0.5014450867,0.6416184971,0.3352601156,
1600146,Lotte,Taneichi Atsuki,R,146.0,612,2369,True,92.6,0.2385620915,0.06209150327,0.4869087838,0.644813278,0.323024055,0.7458803122,0.8635778636,0.5026595745,0.2541196878,0.1237331081,0.2985641892,0.3277027027,0.6722972973,0.6633986928,0.1941489362,0.6119087838,0.09202195019,0.5088682432,0.4685521317,0.5314478683,0.3503588012,0.6496411988,0.04854368932,0.4628378378,416,0.1370192308,0.008169934641,0.02994011976,1,89.61196948,95.7,,0,0.4927884615,0.4014423077,0.1057692308,0.1129807692,0.2884615385,0.5072115385,0.3725961538,0.4326923077,0.1947115385,0.7630057803,0.838150289,0.6098265896,0.8323699422,0.4219653179,0.9104046243,0.8034682081,0.6416184971,0.7456647399,0.8034682081,0.8410404624,0.7861271676,0.7832369942,0.7832369942,0.8670520231,0.7716763006,0.8005780347,0.8265895954,0.4104046243,0.7658959538,0.2369942197,0.7947976879,0.2080924855,0.7427745665,0.2427745665,0.06936416185,0.563583815,0.6531791908,0.2976878613,0.6589595376,0.7514450867,0.563583815,0.3005780347,0.4913294798,0.7283236994,0.4797687861,0.6502890173,0.6589595376,0.5014450867,0.1473988439,0.2557803468,
2000006,Yomiuri,Yamasaki Iori,R,145.0,621,2404,True,91.0,0.1642512077,0.06602254428,0.455906822,0.6272430669,0.2775891341,0.7828467153,0.8738621586,0.5688073394,0.2171532847,0.09900166389,0.2787021631,0.3481697171,0.6518302829,0.6215780998,0.1476121563,0.5861064892,0.1102329451,0.5099833611,0.4908485857,0.5091514143,0.365640599,0.634359401,0.04783693844,0.3099001664,462,0.135193133,0.01288244767,0.04469273743,1,85.83028105,95.1,,0,0.5021645022,0.3874458874,0.1103896104,0.08225108225,0.3051948052,0.4978354978,0.3333333333,0.4761904762,0.1904761905,0.4884393064,0.4075144509,0.5549132948,0.4942196532,0.5751445087,0.6445086705,0.612716763,0.549132948,0.5260115607,0.612716763,0.5722543353,0.5144508671,0.5404624277,0.5404624277,0.5953757225,0.4147398844,0.5086705202,0.5057803468,0.4277456647,0.6647398844,0.338150289,0.7312138728,0.2716763006,0.7687861272,0.7427745665,0.04913294798,0.6329479769,0.7196531792,0.2485549133,0.3901734104,0.6791907514,0.6329479769,0.5578034682,0.2312138728,0.7630057803,0.4971098266,0.5057803468,0.5,0.5014450867,0.6184971098,0.3352601156,
1400195,Nipponham,Yamasaki Sachiya,L,144.3333333,601,2213,True,86.5,0.1231281198,0.04492512479,0.4405784004,0.6071726439,0.2435897436,0.8348717949,0.8928571429,0.6639676113,0.1651282051,0.07275192047,0.2792589245,0.3429733394,0.6570266606,0.6233333333,0.1211129296,0.5874378671,0.09715318572,0.5417984636,0.491188432,0.508811568,0.3203795752,0.6796204248,0.06190691369,0.4803434252,489,0.1582150101,0.02828618968,0.08542713568,1,79.42401003,90.7,,0,0.5010224949,0.4069529652,0.09202453988,0.1104294479,0.2965235174,0.4989775051,0.3701431493,0.445807771,0.1840490798,0.04913294798,0.1734104046,0.7976878613,0.3323699422,0.7398843931,0.3815028902,0.1936416185,0.3684971098,0.2052023121,0.1936416185,0.2023121387,0.5289017341,0.6300578035,0.6300578035,0.6156069364,0.1907514451,0.5260115607,0.7630057803,0.7716763006,0.661849711,0.3410404624,0.9046242775,0.09826589595,0.3843930636,0.1965317919,0.02601156069,0.6300578035,0.6184971098,0.4653179191,0.6271676301,0.7225433526,0.6300578035,0.3092485549,0.3959537572,0.7947976879,0.338150289,0.1531791908,0.1820809249,0.5014450867,0.9797687861,0.8684971098,
1500074,Chunichi,Ogasawara Shinnosuke,L,142.3333333,602,2243,True,89.7,0.1362126246,0.03322259136,0.476148016,0.6342042755,0.2724489796,0.8361423221,0.8938826467,0.6629213483,0.1638576779,0.07802050825,0.2750780205,0.3160945163,0.6839054837,0.645,0.1246153846,0.6116807847,0.09496210432,0.5630851538,0.6014266607,0.3985733393,0.3887650468,0.6112349532,0.06732055283,0.4828354882,487,0.1336032389,0.01495016611,0.04433497537,1,82.60251781,95.1,,0,0.4599589322,0.4168377823,0.1232032854,0.08624229979,0.3305954825,0.5400410678,0.3121149897,0.4620123203,0.2258726899,0.2933526012,0.2398843931,0.8988439306,0.7052023121,0.5144508671,0.6040462428,0.1878612717,0.3554913295,0.2080924855,0.1878612717,0.2658959538,0.4653179191,0.8843930636,0.8843930636,0.7774566474,0.2167630058,0.7976878613,0.7919075145,0.9104046243,0.1069364162,0.8959537572,0.6502890173,0.3526011561,0.2514450867,0.1820809249,0.03179190751,0.4104046243,0.5693641618,0.1820809249,0.4421965318,0.5404624277,0.4104046243,0.7080924855,0.2947976879,0.4595375723,0.5173410405,0.4566473988,0.5086705202,0.5014450867,0.8901734104,0.3352601156,
1700137,Hanshin,Ohtake Koutaro,L,142.3333333,587,2153,True,84.8,0.1550255537,0.05451448041,0.4412447747,0.596031746,0.2228443449,0.8747368421,0.9067909454,0.7537688442,0.1252631579,0.05527171389,0.2842545286,0.3214119833,0.6785880167,0.6587030717,0.143081761,0.6144914073,0.08778448676,0.5852299118,0.5921969345,0.4078030655,0.3882954018,0.6117045982,0.07013469577,0.2494194148,457,0.1623376623,0.0136286201,0.0412371134,1,80.2108055,90.1,,0,0.4901531729,0.4245076586,0.08533916849,0.1444201313,0.2800875274,0.5098468271,0.3829321663,0.3938730853,0.2231947484,0.02312138728,0.3554913295,0.6878612717,0.338150289,0.7976878613,0.1965317919,0.06069364162,0.2167630058,0.06936416185,0.06069364162,0.07514450867,0.5809248555,0.8352601156,0.8352601156,0.8323699422,0.3815028902,0.8208092486,0.8728323699,0.9768786127,0.1445086705,0.8583815029,0.6531791908,0.3497109827,0.1907514451,0.8526011561,0.0549132948,0.5549132948,0.5346820809,0.5375722543,0.8612716763,0.7947976879,0.5549132948,0.2398843931,0.7861271676,0.4797687861,0.3034682081,0.4841040462,0.5433526012,0.5014450867,0.9739884393,0.9161849711,
